Ticker Symbol: INDP
Name: Indaptus Therapeutics Inc. Common Stock
Market Cap: 14743837.00
Country: United States
IPO Year: 
Volume: 1500
Sector: Health Care
Industry: Biotechnology: Pharmaceutical Preparations

First year of data: 2015.0
Chance;Buy_Day;Buy_Month;Sell_Day;Sell_Month
0.8333333333333334;23.0;3.0;8.0;4.0
0.8333333333333334;17.0;5.0;2.0;6.0
0.8333333333333334;19.0;5.0;6.0;6.0
0.8333333333333334;20.0;5.0;7.0;6.0
0.8333333333333334;23.0;5.0;8.0;6.0
0.8333333333333334;16.0;12.0;4.0;1.0
0.8333333333333334;19.0;12.0;5.0;1.0
0.8333333333333334;28.0;12.0;13.0;1.0
0.8333333333333334;29.0;12.0;17.0;1.0
1.0;18.0;3.0;6.0;4.0
0.8333333333333334;19.0;5.0;7.0;6.0
0.8333333333333334;20.0;5.0;8.0;6.0
0.8333333333333334;23.0;5.0;9.0;6.0
0.8333333333333334;6.0;9.0;22.0;9.0
0.8333333333333334;6.0;9.0;22.0;9.0
1.0;16.0;12.0;5.0;1.0
0.8333333333333334;19.0;12.0;6.0;1.0
1.0;19.0;12.0;6.0;1.0
0.8333333333333334;22.0;12.0;11.0;1.0
0.8333333333333334;28.0;12.0;17.0;1.0
0.8333333333333334;23.0;5.0;10.0;6.0
0.8333333333333334;6.0;9.0;23.0;9.0
0.8333333333333334;6.0;9.0;23.0;9.0
0.8333333333333334;14.0;12.0;4.0;1.0
0.8333333333333334;16.0;12.0;6.0;1.0
0.8333333333333334;19.0;12.0;9.0;1.0
0.8333333333333334;19.0;12.0;9.0;1.0
0.8333333333333334;19.0;12.0;9.0;1.0
0.8333333333333334;20.0;12.0;10.0;1.0
0.8333333333333334;23.0;12.0;13.0;1.0
0.8333333333333334;27.0;12.0;17.0;1.0
0.8333333333333334;27.0;12.0;17.0;1.0
0.8333333333333334;27.0;12.0;17.0;1.0
0.8333333333333334;27.0;12.0;17.0;1.0
0.8333333333333334;28.0;12.0;18.0;1.0
0.8333333333333334;10.0;8.0;30.0;8.0
0.8333333333333334;16.0;12.0;9.0;1.0
0.8333333333333334;22.0;12.0;13.0;1.0
0.8333333333333334;23.0;12.0;17.0;1.0
0.8333333333333334;27.0;12.0;18.0;1.0
0.8333333333333334;27.0;12.0;18.0;1.0
0.8333333333333334;27.0;12.0;18.0;1.0
0.8333333333333334;27.0;12.0;18.0;1.0
0.8333333333333334;28.0;12.0;19.0;1.0
0.8333333333333334;20.0;12.0;12.0;1.0
0.8333333333333334;21.0;12.0;13.0;1.0
0.8333333333333334;22.0;12.0;17.0;1.0
0.8333333333333334;23.0;12.0;18.0;1.0
0.8333333333333334;27.0;12.0;19.0;1.0
0.8333333333333334;27.0;12.0;19.0;1.0
0.8333333333333334;27.0;12.0;19.0;1.0
0.8333333333333334;27.0;12.0;19.0;1.0
0.8333333333333334;28.0;12.0;20.0;1.0
0.8333333333333334;27.0;6.0;20.0;7.0
0.8333333333333334;29.0;6.0;22.0;7.0
0.8333333333333334;20.0;12.0;13.0;1.0
0.8333333333333334;21.0;12.0;17.0;1.0
0.8333333333333334;22.0;12.0;18.0;1.0
0.8333333333333334;23.0;12.0;19.0;1.0
0.8333333333333334;27.0;12.0;20.0;1.0
0.8333333333333334;27.0;12.0;20.0;1.0
0.8333333333333334;27.0;12.0;20.0;1.0
0.8333333333333334;27.0;12.0;20.0;1.0
0.8333333333333334;28.0;12.0;23.0;1.0
0.8333333333333334;27.0;6.0;21.0;7.0
0.8333333333333334;27.0;6.0;21.0;7.0
0.8333333333333334;6.0;12.0;30.0;12.0
0.8333333333333334;16.0;12.0;12.0;1.0
0.8333333333333334;19.0;12.0;13.0;1.0
0.8333333333333334;19.0;12.0;13.0;1.0
0.8333333333333334;20.0;12.0;17.0;1.0
0.8333333333333334;21.0;12.0;18.0;1.0
0.8333333333333334;22.0;12.0;19.0;1.0
0.8333333333333334;23.0;12.0;20.0;1.0
0.8333333333333334;27.0;12.0;23.0;1.0
0.8333333333333334;27.0;12.0;23.0;1.0
0.8333333333333334;27.0;12.0;23.0;1.0
0.8333333333333334;27.0;12.0;23.0;1.0
0.8333333333333334;28.0;12.0;24.0;1.0
0.8333333333333334;29.0;12.0;25.0;1.0
0.8333333333333334;8.0;3.0;4.0;4.0
0.8333333333333334;27.0;6.0;22.0;7.0
0.8333333333333334;5.0;12.0;30.0;12.0
0.8333333333333334;6.0;12.0;3.0;1.0
0.8333333333333334;14.0;12.0;11.0;1.0
0.8333333333333334;16.0;12.0;13.0;1.0
0.8333333333333334;19.0;12.0;17.0;1.0
0.8333333333333334;19.0;12.0;17.0;1.0
0.8333333333333334;20.0;12.0;18.0;1.0
0.8333333333333334;21.0;12.0;19.0;1.0
0.8333333333333334;22.0;12.0;20.0;1.0
0.8333333333333334;23.0;12.0;23.0;1.0
0.8333333333333334;28.0;12.0;25.0;1.0
0.8333333333333334;7.0;3.0;4.0;4.0
0.8333333333333334;2.0;12.0;30.0;12.0
0.8333333333333334;5.0;12.0;3.0;1.0
0.8333333333333334;5.0;12.0;3.0;1.0
0.8333333333333334;16.0;12.0;17.0;1.0
0.8333333333333334;19.0;12.0;18.0;1.0
0.8333333333333334;19.0;12.0;18.0;1.0
0.8333333333333334;19.0;12.0;18.0;1.0
0.8333333333333334;20.0;12.0;19.0;1.0
0.8333333333333334;21.0;12.0;20.0;1.0
0.8333333333333334;22.0;12.0;23.0;1.0
0.8333333333333334;23.0;12.0;24.0;1.0
0.8333333333333334;7.0;3.0;5.0;4.0
0.8333333333333334;1.0;12.0;30.0;12.0
0.8333333333333334;14.0;12.0;13.0;1.0
0.8333333333333334;15.0;12.0;17.0;1.0
0.8333333333333334;16.0;12.0;18.0;1.0
0.8333333333333334;19.0;12.0;19.0;1.0
0.8333333333333334;19.0;12.0;19.0;1.0
0.8333333333333334;19.0;12.0;19.0;1.0
0.8333333333333334;20.0;12.0;20.0;1.0
0.8333333333333334;21.0;12.0;23.0;1.0
0.8333333333333334;22.0;12.0;24.0;1.0
0.8333333333333334;23.0;12.0;25.0;1.0
0.8333333333333334;18.0;8.0;19.0;9.0
0.8333333333333334;1.0;12.0;3.0;1.0
0.8333333333333334;7.0;12.0;9.0;1.0
0.8333333333333334;12.0;12.0;12.0;1.0
0.8333333333333334;13.0;12.0;13.0;1.0
0.8333333333333334;14.0;12.0;17.0;1.0
0.8333333333333334;19.0;12.0;20.0;1.0
0.8333333333333334;19.0;12.0;20.0;1.0
0.8333333333333334;20.0;12.0;23.0;1.0
0.8333333333333334;21.0;12.0;24.0;1.0
0.8333333333333334;22.0;12.0;25.0;1.0
0.8333333333333334;17.0;8.0;19.0;9.0
0.8333333333333334;18.0;8.0;20.0;9.0
0.8333333333333334;5.0;12.0;6.0;1.0
0.8333333333333334;5.0;12.0;6.0;1.0
0.8333333333333334;5.0;12.0;6.0;1.0
0.8333333333333334;6.0;12.0;9.0;1.0
0.8333333333333334;12.0;12.0;13.0;1.0
0.8333333333333334;19.0;12.0;23.0;1.0
0.8333333333333334;19.0;12.0;23.0;1.0
0.8333333333333334;20.0;12.0;24.0;1.0
0.8333333333333334;21.0;12.0;25.0;1.0
0.8333333333333334;22.0;12.0;26.0;1.0
0.8333333333333334;17.0;8.0;20.0;9.0
0.8333333333333334;30.0;11.0;4.0;1.0
0.8333333333333334;5.0;12.0;9.0;1.0
0.8333333333333334;12.0;12.0;17.0;1.0
0.8333333333333334;19.0;12.0;24.0;1.0
0.8333333333333334;21.0;12.0;26.0;1.0
0.8333333333333334;22.0;12.0;27.0;1.0
0.8333333333333334;16.0;8.0;20.0;9.0
0.8333333333333334;25.0;11.0;30.0;12.0
0.8333333333333334;28.0;11.0;3.0;1.0
1.0;30.0;11.0;5.0;1.0
1.0;1.0;12.0;6.0;1.0
0.8333333333333334;2.0;12.0;9.0;1.0
0.8333333333333334;19.0;12.0;25.0;1.0
0.8333333333333334;21.0;12.0;27.0;1.0
0.8333333333333334;22.0;12.0;30.0;1.0
1.0;23.0;11.0;30.0;12.0
0.8333333333333334;25.0;11.0;3.0;1.0
0.8333333333333334;28.0;11.0;4.0;1.0
0.8333333333333334;1.0;12.0;9.0;1.0
0.8333333333333334;20.0;12.0;27.0;1.0
0.8333333333333334;11.0;8.0;19.0;9.0
0.8333333333333334;18.0;8.0;26.0;9.0
0.8333333333333334;22.0;11.0;30.0;12.0
0.8333333333333334;23.0;11.0;3.0;1.0
0.8333333333333334;25.0;11.0;4.0;1.0
0.8333333333333334;25.0;11.0;4.0;1.0
0.8333333333333334;28.0;11.0;5.0;1.0
0.8333333333333334;12.0;12.0;20.0;1.0
0.8333333333333334;16.0;12.0;26.0;1.0
0.8333333333333334;10.0;8.0;19.0;9.0
0.8333333333333334;21.0;11.0;30.0;12.0
0.8333333333333334;22.0;11.0;3.0;1.0
0.8333333333333334;30.0;11.0;10.0;1.0
0.8333333333333334;2.0;12.0;12.0;1.0
0.8333333333333334;5.0;12.0;13.0;1.0
0.8333333333333334;16.0;12.0;27.0;1.0
0.8333333333333334;9.0;8.0;19.0;9.0
0.8333333333333334;21.0;11.0;3.0;1.0
0.8333333333333334;23.0;11.0;5.0;1.0
0.8333333333333334;25.0;11.0;6.0;1.0
0.8333333333333334;28.0;11.0;9.0;1.0
0.8333333333333334;30.0;11.0;11.0;1.0
0.8333333333333334;1.0;12.0;12.0;1.0
0.8333333333333334;16.0;12.0;30.0;1.0
0.8333333333333334;18.0;11.0;3.0;1.0
0.8333333333333334;22.0;11.0;5.0;1.0
0.8333333333333334;30.0;11.0;12.0;1.0
1.0;1.0;12.0;13.0;1.0
0.8333333333333334;2.0;12.0;17.0;1.0
0.8333333333333334;5.0;12.0;18.0;1.0
0.8333333333333334;21.0;11.0;5.0;1.0
0.8333333333333334;22.0;11.0;6.0;1.0
0.8333333333333334;23.0;11.0;9.0;1.0
0.8333333333333334;30.0;11.0;13.0;1.0
0.8333333333333334;4.0;8.0;19.0;9.0
0.8333333333333334;10.0;8.0;23.0;9.0
0.8333333333333334;16.0;11.0;3.0;1.0
0.8333333333333334;17.0;11.0;4.0;1.0
0.8333333333333334;18.0;11.0;5.0;1.0
0.8333333333333334;21.0;11.0;6.0;1.0
0.8333333333333334;21.0;11.0;6.0;1.0
0.8333333333333334;22.0;11.0;9.0;1.0
0.8333333333333334;30.0;11.0;17.0;1.0
0.8333333333333334;3.0;8.0;19.0;9.0
0.8333333333333334;21.0;11.0;9.0;1.0
0.8333333333333334;22.0;11.0;10.0;1.0
0.8333333333333334;29.0;11.0;17.0;1.0
0.8333333333333334;30.0;11.0;18.0;1.0
0.8333333333333334;18.0;11.0;9.0;1.0
0.8333333333333334;28.0;11.0;17.0;1.0
0.8333333333333334;28.0;11.0;17.0;1.0
0.8333333333333334;28.0;11.0;17.0;1.0
0.8333333333333334;29.0;11.0;18.0;1.0
0.8333333333333334;30.0;11.0;19.0;1.0
0.8333333333333334;18.0;11.0;10.0;1.0
0.8333333333333334;21.0;11.0;11.0;1.0
0.8333333333333334;21.0;11.0;11.0;1.0
0.8333333333333334;22.0;11.0;12.0;1.0
0.8333333333333334;28.0;11.0;18.0;1.0
0.8333333333333334;28.0;11.0;18.0;1.0
0.8333333333333334;28.0;11.0;18.0;1.0
0.8333333333333334;30.0;11.0;20.0;1.0
0.8333333333333334;4.0;8.0;23.0;9.0
0.8333333333333334;29.0;11.0;20.0;1.0
0.8333333333333334;30.0;11.0;23.0;1.0
0.8333333333333334;1.0;12.0;24.0;1.0
0.8333333333333334;28.0;7.0;19.0;9.0
0.8333333333333334;28.0;11.0;20.0;1.0
0.8333333333333334;28.0;11.0;20.0;1.0
0.8333333333333334;28.0;11.0;20.0;1.0
0.8333333333333334;29.0;11.0;23.0;1.0
0.8333333333333334;30.0;11.0;24.0;1.0
0.8333333333333334;1.0;12.0;25.0;1.0
0.8333333333333334;27.0;7.0;19.0;9.0
0.8333333333333334;28.0;11.0;23.0;1.0
0.8333333333333334;28.0;11.0;23.0;1.0
0.8333333333333334;28.0;11.0;23.0;1.0
0.8333333333333334;17.0;11.0;17.0;1.0
0.8333333333333334;30.0;11.0;27.0;1.0
0.8333333333333334;25.0;5.0;22.0;7.0
0.8333333333333334;28.0;7.0;23.0;9.0
0.8333333333333334;16.0;11.0;17.0;1.0
0.8333333333333334;27.0;7.0;23.0;9.0
0.8333333333333334;16.0;11.0;18.0;1.0
0.8333333333333334;16.0;11.0;19.0;1.0
0.8333333333333334;16.0;11.0;20.0;1.0
0.8333333333333334;17.0;11.0;23.0;1.0
0.8333333333333334;16.0;11.0;23.0;1.0
